Area,Direccion,CodigoPostal,Fecha,Precio,Habitaciones,Distacia,Banos,Carros,Terreno,Construccion,AnoConstriccion
Glen Eira,49 Dalny Rd,3163,10/1/2024,1100000,3,12.1,2,2,506,169,1950
Glen Eira,2/190 Murrumbeena Rd,3163,11/1/2024,291000,1,12.1,1,1,0,44,
Glen Eira,22 Victory St,3163,11/1/2024,1090000,3,12.1,2,2,553,138,1960
Glen Eira,26 Innellan Rd,3163,10/1/2024,1220000,3,12.1,1,2,735,,
Glen Eira,525a Neerim Rd,3163,,1800000,4,12.1,2,2,990,267,2003
Glen Eira,12 Omama Rd,3163,12/1/2024,1641000,4,12.1,1,1,560,,
Glen Eira,4/1 Howe St,3163,11/1/2024,745500,2,12.1,1,1,186,110,1980
Glen Eira,208 Booran Rd,3204,10/1/2024,1401000,3,11.8,2,2,650,150,1950
Glen Eira,17 Murray Rd,3204,10/1/2024,2250000,4,11.8,1,2,903,235,1985
Glen Eira,37 Thompson St,3204,10/1/2024,1715000,4,11.8,2,2,705,226,
Glen Eira,7/30 Walsh St,3204,12/1/2024,250000,1,11.8,1,1,0,36,1960
Glen Eira,9 Queen St,3204,12/1/2024,1920000,4,11.8,1,1,805,808,
Glen Eira,15 Tyrone St,3204,10/1/2024,1918000,4,11.8,2,1,678,162,
Glen Eira,2/27 Wheeler St,3204,,900000,3,11.8,1,1,265,91,1990
Glen Eira,13 Stewart St,3204,11/1/2024,1360000,2,11.8,1,1,690,,
Glen Eira,37 Lewis St,3204,10/1/2024,1770000,3,11.8,2,2,667,142,1950
Glen Eira,44 Thompson St,3204,,1250000,3,11.8,2,2,326,188,2000
Glen Eira,3/25 Holloway St,3204,12/1/2024,822500,3,11.8,2,3,0,93,1970
Glen Eira,2/43 Ulupna Rd,3204,12/1/2024,810000,2,11.8,1,1,210,90,1996
Glen Eira,16 Wallen Rd,3204,10/1/2024,1322000,3,11.8,1,1,551,156,
Glen Eira,58 Draper St,3204,12/1/2024,1845000,4,11.8,3,1,718,189,
Glen Eira,16 Sherwood St,3204,10/1/2024,1535000,3,11.8,1,2,578,140,
Glen Eira,21 Stewart St,3204,11/1/2024,2005000,4,11.8,2,2,691,193,
Glen Eira,3/16 Wheeler St,3204,11/1/2024,932000,3,11.8,2,1,180,92,1997
Glen Eira,245 Grange Rd,3204,12/1/2024,1500000,4,11.8,2,2,862,153,1970
Glen Eira,4/4 Ormond Rd,3204,10/1/2024,260000,1,11.8,1,1,0,,1970
Glen Eira,13 Parker St,3204,10/1/2024,1390000,4,11.8,2,2,666,158,
Glen Eira,2 Stewart St,3204,,940000,3,11.8,1,1,397,124,
Glen Eira,6/13 Ulupna Rd,3204,12/1/2024,296000,1,11.8,1,1,0,36,1970
Glen Eira,1/75 Lillimur Rd,3204,10/1/2024,,2,11.8,1,1,0,52,2011
Glen Eira,1/25 Murray Rd,3204,10/1/2024,820000,3,11.8,2,1,238,127,1998
Glen Eira,2/26 Wicklow St,3204,12/1/2024,940000,3,11.8,2,1,382,137,1998
Glen Eira,1 Carcoola Ct,3204,10/1/2024,1470000,3,11.8,2,2,0,163,1980
Glen Eira,5/11 Ormond Rd,3204,11/1/2024,430000,2,11.8,1,1,0,69,1970
Glen Eira,10/21 Lillimur Rd,3204,10/1/2024,362000,1,11.8,1,1,0,44,2010
Glen Eira,3/11 Ormond Rd,3204,12/1/2024,410000,2,11.8,1,1,0,65,1970
Glen Eira,2 Wimmera St,3204,12/1/2024,1177000,2,11.8,1,2,452,105,
Glen Eira,2/35 Leila Rd,3204,12/1/2024,617500,2,11.8,1,1,94,91,1970
Glen Eira,1/24 Lillimur Rd,3204,11/1/2024,479500,2,11.8,1,1,0,92,
Glen Eira,3/302 Grange Rd,3204,12/1/2024,,2,11.8,1,1,0,68,1970
Maribyrnong,22 Clarendon Pde,3012,12/1/2024,1020000,6,8.2,3,2,554,199,
Maribyrnong,140 Essex St,3012,10/1/2024,912500,2,8.2,1,1,444,98,
Maribyrnong,29 Devonshire St,3012,12/1/2024,710000,4,8.2,1,1,255,131,
Maribyrnong,90 Pitt St,3012,12/1/2024,,4,8.2,2,3,390,149,1950
Maribyrnong,86 Ashley St,3012,12/1/2024,850000,4,8.2,2,2,497,179,1980
Maribyrnong,1/12 Hatfield Ct,3012,12/1/2024,520000,6,8.2,2,1,0,171,1970
Maribyrnong,2/705 Barkly St,3012,12/1/2024,347000,3,8.2,1,1,0,56,1965
Maribyrnong,12/32 Argyle St,3012,10/1/2024,438000,2,8.2,1,2,0,75,1970
Maribyrnong,18/24 Dongola Rd,3012,10/1/2024,620000,2,8.2,1,1,144,,
Maribyrnong,5/28 Hampton Pde,3012,12/1/2024,415000,2,8.2,1,1,80,64,1980
Maribyrnong,1/37 Hampton Pde,3012,12/1/2024,723000,3,8.2,1,2,302,125,
Maribyrnong,1/12 Hatfield Ct,3012,12/1/2024,530000,4,8.2,2,1,0,171,1970
Maribyrnong,45 Hansen St,3012,12/1/2024,967000,3,8.2,1,2,347,113,
Maribyrnong,13 Soudan Rd,3012,10/1/2024,840000,3,8.2,1,1,442,123,1950
Maribyrnong,8/21 Hampton Pde,3012,,241000,1,8.2,1,1,0,99,
Maribyrnong,12 Stonemark Ct,3012,12/1/2024,910000,3,8.2,1,1,412,162,1980
Maribyrnong,11 Elphinstone St,3012,12/1/2024,820000,3,8.2,1,3,440,131,1950
Maribyrnong,12 Stanley St,3012,12/1/2024,756000,3,8.2,1,1,353,360,
Maribyrnong,1/9 Indwe St,3012,11/1/2024,620000,3,8.2,1,2,255,148,2001
Maribyrnong,20 Warleigh Rd,3012,10/1/2024,875000,3,8.2,2,3,336,94,
Maribyrnong,28 Khartoum St,3012,12/1/2024,830000,4,8.2,1,2,426,144,
Maribyrnong,3/1 Carmichael St,3012,11/1/2024,510000,2,8.2,2,1,0,,
Maribyrnong,2/30 Fontein St,3012,12/1/2024,545000,2,8.2,1,1,154,2,2005
Maribyrnong,8 Dongola Rd,3012,,913000,3,8.2,1,3,448,96,
Maribyrnong,23 Fontein St,3012,12/1/2024,850000,2,8.2,1,2,462,101,1960
Maribyrnong,50 Hex St,3012,10/1/2024,770000,2,8.2,1,1,267,95,
Maribyrnong,77 Suffolk St,3012,10/1/2024,495000,2,8.2,1,2,161,700,1977
Maribyrnong,107 Alma St,3012,11/1/2024,1575000,3,8.2,1,4,1000,85,
Maribyrnong,6/16 Warleigh Rd,3012,12/1/2024,288000,1,8.2,1,1,628,44,1970
Maribyrnong,44 Clive St,3012,10/1/2024,1151500,3,8.2,1,2,536,113,
Maribyrnong,31 Napoleon St,3012,10/1/2024,860000,3,8.2,1,2,501,147,1960
Maribyrnong,55 Elphinstone St,3012,10/1/2024,,3,8.2,1,3,372,96,
Maribyrnong,5/14 Busch St,3012,,450000,2,8.2,1,1,0,90,1980
Maribyrnong,18 Molesworth Ct,3012,10/1/2024,660000,3,8.2,1,1,321,,
Maribyrnong,4/17 Beaumont Pde,3012,10/1/2024,,2,8.2,1,1,781,82,2013
Maribyrnong,116 Essex St,3012,10/1/2024,,3,8.2,2,2,335,,
Maribyrnong,121 Suffolk St,3012,12/1/2024,,3,8.2,1,1,397,127,1960
Brimbank,7 Dalworth St,3020,11/1/2024,765000,2,13.9,1,2,672,111,1958
Brimbank,14 Delmont St,3020,12/1/2024,,3,13.9,2,3,628,140,1960
Brimbank,12 Wyalong St,3020,12/1/2024,730000,2,13.9,1,0,697,94,1970
Brimbank,29 Norwood St,3020,10/1/2024,593000,3,13.9,2,2,605,102,1965
Brimbank,25 Sydney St,3020,,816000,4,13.9,1,2,837,156,
Brimbank,12 Coolamon St,3020,10/1/2024,600000,2,13.9,1,1,534,90,1950
Brimbank,70 Forrest St,3020,11/1/2024,600000,3,13.9,1,1,697,110,
Brimbank,10/117 Anderson Rd,3020,10/1/2024,185000,1,13.9,1,1,2347,43,1975
Brimbank,16/20 Talmage St,3020,,319000,2,13.9,1,1,0,78,1970
Brimbank,2/32 Forrest St,3020,10/1/2024,560000,3,13.9,2,7,420,150,1970
Brimbank,48 Sydney St,3020,10/1/2024,840000,3,13.9,1,0,697,153,
Brimbank,3 Barclay St,3020,10/1/2024,460000,2,13.9,1,2,463,85,
Brimbank,1/8 Paw Paw Rd,3012,12/1/2024,507000,2,10.9,1,2,191,87,2014
Glen Eira,83 Grange Rd,3163,10/1/2024,1160000,3,10.4,1,2,553,137,
Glen Eira,8 Augusta St,3163,10/1/2024,1330000,3,10.4,2,1,295,176,
Glen Eira,2/6 Culma St,3163,11/1/2024,812000,2,10.4,1,1,0,,1995
Glen Eira,2/4 Hinton Rd,3163,11/1/2024,635000,2,10.4,2,1,81,2,
Glen Eira,16/89 Neerim Rd,3163,10/1/2024,636500,2,10.4,1,1,0,68,1970
Glen Eira,27 Augusta St,3163,10/1/2024,2575000,5,10.4,3,2,688,347,
Glen Eira,22/89 Neerim Rd,3163,12/1/2024,710000,2,10.4,1,1,0,78,1970
Glen Eira,1/205 Grange Rd,3163,10/1/2024,640000,2,10.4,1,1,1784,110,1970
Monash,8/105 Atherton Rd,3166,11/1/2024,305000,2,14,1,1,0,80,1960
Monash,11/79 Atherton Rd,3166,10/1/2024,,2,14,1,1,0,87,2004
Monash,94 Burlington St,3166,12/1/2024,880000,3,14,1,1,670,118,
Monash,3 Estelle St,3166,11/1/2024,1045000,3,14,1,2,602,107,1950
Monash,1/1478 Dandenong Rd,3166,12/1/2024,690000,3,14,1,2,340,103,
Monash,53 William St,3166,11/1/2024,1050000,3,14,2,2,544,146,1970
Monash,1249 North Rd,3166,12/1/2024,,3,14,1,2,691,140,1950
Monash,13 Hilbert Ct,3166,12/1/2024,1033000,3,14,1,2,548,115,1975
Monash,3/21 John St,3166,10/1/2024,,2,14,1,1,156,,
Monash,1472 Dandenong Rd,3166,12/1/2024,750000,2,14,2,2,607,138,1950
Monash,197 Huntingdale Rd,3166,11/1/2024,1025000,3,14,1,2,543,139,
Monash,1/233 Huntingdale Rd,3166,10/1/2024,637000,3,14,1,2,119,,1970
Monash,1/157 Atherton Rd,3166,11/1/2024,633500,3,14,2,2,279,95,
Monash,62 Eastgate St,3166,10/1/2024,1180000,4,14,1,2,604,183,1965
Monash,36 Hatter St,3166,10/1/2024,1225000,3,14,1,2,528,112,
Monash,5 Grant St,3166,11/1/2024,1600000,5,14,3,2,695,305,2015
Port Phillip,26 Bell St,3185,10/1/2024,755000,2,7.4,2,1,66,111,2005
Port Phillip,13/209 Hotham St,3185,10/1/2024,520000,2,7.4,1,1,0,74,1971
Yarra,72 Cubitt St,3121,10/1/2024,,2,2.5,1,2,176,114,
Yarra,301/163 Cremorne St,3121,10/1/2024,425000,1,2.5,1,1,0,52,2007
Yarra,443 Punt Rd,3121,,1280000,3,2.5,2,2,324,165,
Yarra,443 Punt Rd,3121,10/1/2024,1475000,3,2.5,2,2,324,165,
Yarra,204/8 Balmain St,3121,12/1/2024,405000,1,2.5,1,1,0,,2007
Yarra,18 Chapel St,3121,10/1/2024,1015000,2,2.5,1,1,131,80,
Yarra,14 Dover St,3121,10/1/2024,930000,2,2.5,1,1,125,68,
Yarra,56 Wellington St,3121,10/1/2024,1900000,3,2.5,2,2,263,166,2016
Yarra,607/140 Swan St,3121,10/1/2024,662500,2,2.5,1,1,0,75,2015
Yarra,84 Chestnut St,3121,10/1/2024,831000,2,2.5,1,0,128,,
Yarra,175 Dover St,3121,10/1/2024,1010000,2,2.5,1,1,151,151,1998
Yarra,66 Green St,3121,10/1/2024,1300000,3,2.5,1,1,326,100,
Yarra,12 Melrose St,3121,10/1/2024,1300000,3,2.5,2,2,138,108,2001
Melbourne,202/440 Docklands Dr,3008,10/1/2024,1370000,4,1.9,2,2,0,,
Melbourne,1508/50 Lorimer St,3008,10/1/2024,800000,2,1.9,2,2,0,128,
Hobsons Bay,42 Watt St,3015,10/1/2024,930000,4,9.1,1,3,669,143,1950
Hobsons Bay,1/39 New St,3015,,650000,2,9.1,2,1,151,102,2011
Hobsons Bay,69 Watt St,3015,10/1/2024,985000,3,9.1,1,5,669,124,1950
Hobsons Bay,58 Kernot St,3015,,915000,4,9.1,3,1,662,265,2016
Hobsons Bay,2/77 Vernon St,3015,11/1/2024,392250,2,9.1,1,2,462,,1970
Hobsons Bay,1/11 New St,3015,10/1/2024,508000,3,9.1,1,2,144,92,1980
Hobsons Bay,2/3 New St,3015,10/1/2024,420000,2,9.1,1,1,78,130,1980
Hobsons Bay,1/72 Paxton St,3015,12/1/2024,506000,2,9.1,1,1,126,83,1975
Hobsons Bay,2/108 Blackshaws Rd,3015,11/1/2024,380000,2,9.1,1,1,78,62,1960
Hobsons Bay,56b Vernon St,3015,10/1/2024,611000,2,9.1,1,1,228,100,2000
Moonee Valley,4 Boeing Rd,3041,11/1/2024,1260000,4,12.5,2,2,697,277,2012
Moonee Valley,12 Boeing Rd,3041,,931999,4,12.5,3,2,528,192,1966
Moonee Valley,347 Mascoma St,3041,12/1/2024,800000,4,12.5,2,4,556,,
Moonee Valley,14 Elysee Ct,3041,11/1/2024,780000,4,12.5,2,2,539,,
Moonee Valley,61 Mooltan St,3032,,1257000,3,5.3,2,1,337,153,
Moonee Valley,110 Baroda St,3032,10/1/2024,1562000,4,5.3,2,1,621,192,
Moonee Valley,53 Mangalore St,3032,12/1/2024,1740000,4,5.3,3,2,650,242,
Moonee Valley,145/38 Mt Alexander Rd,3032,12/1/2024,315000,2,5.3,1,1,0,51,2012
Glen Eira,75 Grange Rd,3145,12/1/2024,1335000,5,9.3,2,1,521,208,
Hobsons Bay,13 Sussex St,3018,,1415000,5,12.7,3,6,705,313,2005
Brimbank,31 Swan St,3042,10/1/2024,720000,3,14.5,1,1,696,132,1975
Brimbank,5/8 Swan St,3042,12/1/2024,380000,2,14.5,1,1,161,100,2010
Brimbank,60 Erebus St,3042,11/1/2024,843000,4,14.5,2,1,697,,
Brimbank,2/90 Victory St,3042,10/1/2024,,3,14.5,1,1,255,132,1991
Brimbank,47 Victory St,3042,10/1/2024,722000,3,14.5,1,1,695,141,1970
Brimbank,44 Erebus St,3042,11/1/2024,746000,4,14.5,3,1,308,174,1970
Brimbank,2/125 Fosters Rd,3042,11/1/2024,455000,3,14.5,1,1,166,136,1999
Brimbank,3/550 Fullarton Rd,3042,10/1/2024,600000,4,14.5,2,1,231,146,2013
Brimbank,18 William St,3042,11/1/2024,575000,3,14.5,1,1,338,107,1960
Brimbank,35 Spence St,3042,10/1/2024,566000,3,14.5,2,2,554,129,1980
Glen Eira,66A Gardenvale Rd,3185,11/1/2024,1250000,3,9.8,2,2,236,193,2004
Glen Eira,2/32 Gardenia Rd,3185,11/1/2024,393000,2,9.8,1,1,0,65,1970
Glen Eira,7/32 Gardenia Rd,3185,10/1/2024,440000,2,9.8,1,1,0,75,
Glen Eira,1/18 Magnolia Rd,3185,10/1/2024,595000,2,9.8,1,1,0,75,1960
Glen Eira,25 Magnolia Rd,3185,,2200000,4,9.8,3,3,474,230,2010
Yarra,77 McIlwraith St,3054,12/1/2024,1908000,4,3.7,2,1,256,156,
Moonee Valley,2/65 Clifton St,3040,10/1/2024,1300000,3,9.1,3,2,240,240,2013
Moonee Valley,3/4 Combermere St,3040,12/1/2024,470000,2,9.1,1,1,70,72.3,1980
Moonee Valley,2 Derry St,3040,11/1/2024,1740000,4,9.1,2,2,746,161,1950
Port Phillip,4 Ashworth St,3206,12/1/2024,1700000,3,3.3,1,1,178,116,
Port Phillip,13/123 Beaconsfield Pde,3206,10/1/2024,,1,3.3,1,1,0,64,
Port Phillip,91 Page St,3206,10/1/2024,2150000,3,3.3,1,1,163,85,
Port Phillip,6 Gray La,3206,11/1/2024,2035000,3,3.3,1,1,185,,
Port Phillip,46 Withers St,3206,10/1/2024,1190000,2,3.3,1,0,111,70,
Darebin,3/34 Grange Rd,3078,10/1/2024,316000,1,6.4,1,1,0,,
Hobsons Bay,269 Blackshaws Rd,3025,,,3,11.1,1,2,606,109,1970
Hobsons Bay,23 Rymill Ct,3025,12/1/2024,910000,3,11.1,1,3,535,132,1970
Stonnington,8/15 Egerton Rd,3143,10/1/2024,480000,2,6.3,1,1,0,66.23,1960
Stonnington,4/48 New St,3143,10/1/2024,1635000,3,6.3,2,2,1803,,2011
Stonnington,1/5 The Terrace,3143,11/1/2024,852000,2,6.3,1,1,869,74,1980
Stonnington,6/581 Orrong Rd,3143,11/1/2024,405000,1,6.3,1,0,0,48,1966
Moonee Valley,8 Anderson St,3032,,2100000,5,5.9,3,3,468,274,
Moonee Valley,6 Munro St,3032,11/1/2024,1435000,3,5.9,1,1,450,155,
Moonee Valley,72 Bloomfield Rd,3032,11/1/2024,1020000,2,5.9,1,1,226,98,
Moonee Valley,75 Maribyrnong Rd,3032,11/1/2024,,6,5.9,3,2,1012,435,
Moonee Valley,5/9 Sandown Rd,3032,12/1/2024,900000,4,5.9,3,2,0,159,2011
Monash,5 Harcourt St,3147,11/1/2024,1495000,2,12.2,1,2,803,95,1950
Monash,1/7 Queens Pde,3147,10/1/2024,822000,2,12.2,1,1,78,59,1970
Monash,3/5 Yunki Ct,3147,10/1/2024,770000,2,12.2,1,2,162,,2010
Monash,2/5 Parkhill Dr,3147,10/1/2024,890000,3,12.2,2,2,235,130,2006
Moonee Valley,33a Deutscher St,3034,11/1/2024,765000,3,10.5,2,1,292,150,2008
Moonee Valley,39 Ridge Dr,3034,10/1/2024,881000,3,10.5,1,2,615,,
Moonee Valley,16 Cortina Pl,3034,11/1/2024,1300000,4,10.5,3,2,656,322,1990
Moonee Valley,53 Doyle St,3034,10/1/2024,760000,3,10.5,1,1,585,99,1960
Boroondara,25 Rookwood St,3104,12/1/2024,1900000,2,9.2,1,2,667,130,1955
Boroondara,2/21 Pavo St,3104,12/1/2024,700000,3,9.2,1,1,350,120,1950
Boroondara,35 Sylvander St,3104,11/1/2024,1890000,4,9.2,3,2,636,227,1960
Boroondara,16 Ventnor St,3104,10/1/2024,1725000,4,9.2,3,2,627,213,1970
Banyule,125 Oriel Rd,3081,11/1/2024,894000,3,9.5,2,3,601,101.51,1950
Glen Eira,197A Jasper Rd,3204,12/1/2024,1375000,3,13,3,2,338,194,2012
Glen Eira,25B Luckins Rd,3204,10/1/2024,1300000,4,13,2,2,352,,
Glen Eira,52a Tucker Rd,3204,11/1/2024,725000,2,13,1,1,0,115,2006
Glen Eira,1 Melva St,3165,10/1/2024,1515000,4,13.9,3,2,635,200,1950
Glen Eira,7 Celia St,3165,11/1/2024,986000,3,13.9,1,3,337,100,1950
Glen Eira,1/65 Blamey St,3165,11/1/2024,,3,13.9,1,2,290,,2006
Glen Eira,28B Barrington St,3165,11/1/2024,1225000,3,13.9,2,2,372,180,2008
Glen Eira,1/62 Tudor St,3165,11/1/2024,810000,3,13.9,1,1,294,105,1950
Glen Eira,2/16 Argyle St,3165,12/1/2024,535000,2,13.9,1,1,1026,68.11,1970
Glen Eira,15 Lilac St,3165,10/1/2024,1292000,4,13.9,1,2,587,161,1950
Glen Eira,68 Mawby Rd,3165,11/1/2024,1165000,3,13.9,1,2,589,158,
Glen Eira,978 North Rd,3165,10/1/2024,,3,13.9,2,2,557,119,1960
Whitehorse,5/10 Camelia St,3128,10/1/2024,780000,2,13.1,1,1,171,80,2014
Whitehorse,35 Barkly St,3128,12/1/2024,1760000,3,13.1,1,2,689,152,
Whitehorse,11 Howard St,3128,12/1/2024,2080000,3,13.1,2,2,693,158,
Maribyrnong,96 Duke St,3019,10/1/2024,,2,10.8,1,2,555,74,1950
Maribyrnong,16 Menzies St,3019,10/1/2024,760000,2,10.8,1,1,604,82,1950
Maribyrnong,13/25 Marnoo St,3019,10/1/2024,441700,3,10.8,2,1,145,107,2003
Maribyrnong,10 Sedge Cl,3019,10/1/2024,1000000,4,10.8,3,2,475,319,2002
Maribyrnong,30 Shepherd St,3019,12/1/2024,730000,3,10.8,1,3,586,,
Bayside,33 Brickwood St,3186,11/1/2024,2575000,3,11.2,2,2,517,195,
Bayside,81 Carpenter St,3186,11/1/2024,2900000,4,11.2,4,2,473,292,2013
Bayside,161 Church St,3186,10/1/2024,5800000,5,11.2,4,4,1276,,
Bayside,2 Normanby St,3186,11/1/2024,2225000,3,11.2,2,2,0,167,1980
Bayside,147 North Rd,3186,11/1/2024,,2,11.2,1,1,444,182,
Bayside,24 North Rd,3186,11/1/2024,4225000,4,11.2,2,2,920,333,1990
Bayside,8/20 Yuille St,3186,10/1/2024,2100000,3,11.2,2,4,0,145,1970
Bayside,3/136 New St,3186,,1392000,3,11.2,2,1,188,,
Bayside,38/568 New St,3186,10/1/2024,520000,2,11.2,1,1,1647,73,2004
Bayside,3/1 Thomson St,3186,12/1/2024,2000000,4,11.2,2,2,286,283,1999
Bayside,39 Warleigh Gr,3186,12/1/2024,1350000,2,11.2,1,1,873,,
Bayside,56 Asling St,3186,11/1/2024,1990000,3,11.2,2,2,0,189,
Bayside,5 Blairgowrie Ct,3186,,3025000,3,11.2,2,4,649,195,1967
Bayside,3/12 Wellington St,3186,12/1/2024,,3,11.2,2,2,0,109,1975
Bayside,7 Billson St,3187,11/1/2024,2140000,5,10.7,2,2,780,206,1950
Bayside,40 Hodder St,3187,12/1/2024,1635000,3,10.7,1,1,597,131,
Bayside,7 Holmhurst Ct,3187,11/1/2024,1700000,4,10.7,3,2,312,118,1950
Bayside,55 Milroy St,3187,11/1/2024,1900000,5,10.7,3,2,583,271,2009
Bayside,7/36 Union St,3187,,,3,10.7,2,1,119,160,2000
Moreland,129 Glenlyon Rd,3056,10/1/2024,1652000,3,5.2,1,2,506,196.8,
Moreland,3/15 Mitchell St,3056,10/1/2024,735000,2,5.2,1,2,173,77,1970
Moreland,217 Victoria St,3056,12/1/2024,1210000,3,5.2,1,0,282,112,
Moreland,4/287 Albion St,3056,10/1/2024,412000,1,5.2,1,1,85,,
Moreland,2/199 Barkly St,3056,10/1/2024,,1,5.2,1,1,0,58,2010
Moreland,10 Bennie St,3056,12/1/2024,1115000,3,5.2,1,1,249,116,
Moreland,2/15 De Carle St,3056,12/1/2024,320000,2,5.2,1,1,638,48,1970
Moreland,38 Edward St,3056,12/1/2024,1260000,3,5.2,2,1,192,120,
Moreland,1/19 Manallack St,3056,10/1/2024,1210000,4,5.2,2,1,373,200,2009
Moreland,94 Davies St,3056,11/1/2024,1385000,4,5.2,2,4,650,173.45,1950
Moreland,25/5 Evans St,3056,10/1/2024,981000,3,5.2,2,1,122,140,2012
Moreland,7/675 Park St,3056,11/1/2024,418000,1,5.2,1,1,0,51,1970
Moreland,7/200 Albion St,3056,,585000,2,5.2,1,1,430,258,2006
Moreland,6/1 Heller St,3056,10/1/2024,1900000,4,5.2,3,2,0,212,2012
Moreland,13 Goodman St,3056,,884000,2,5.2,1,0,148,75,
Moreland,64 Tinning St,3056,12/1/2024,957000,3,5.2,1,2,80,,
Moreland,2/139 Union St,3056,10/1/2024,480000,2,5.2,1,1,557,57,1960
Moreland,164 Blyth St,3057,11/1/2024,1310000,4,4.5,1,2,449,159,
Moreland,22 Hickford St,3057,10/1/2024,1283000,2,4.5,1,1,263,109,
Moreland,5 Linden St,3057,,1015000,2,4.5,1,0,137,67,
Moreland,503/200 Lygon St,3057,10/1/2024,500000,2,4.5,1,1,1556,,2013
Moreland,15/67 Nicholson St,3057,12/1/2024,435000,2,4.5,1,1,0,70,2011
Moreland,9/211 Weston St,3057,11/1/2024,835000,2,4.5,1,2,0,96,2005
Moreland,7 Weigall St,3057,12/1/2024,1500000,3,4.5,1,3,446,125,
Moreland,1/5 Allard St,3055,12/1/2024,407500,2,5.9,1,1,1097,67,1970
Moreland,22 Henderson St,3055,11/1/2024,825000,2,5.9,1,0,207,77,1950
Moreland,1 McLean St,3055,11/1/2024,645000,3,5.9,3,1,131,109,2008
Moreland,63A Hunter St,3055,11/1/2024,1220000,3,5.9,1,1,335,113,
Moreland,10 Shamrock St,3055,10/1/2024,1100000,3,5.9,2,1,169,139,
Moreland,2/31 Cumming St,3055,10/1/2024,,3,5.9,1,2,109,104,2010
Moreland,2/11 Howson St,3055,10/1/2024,640000,2,5.9,1,1,559,57,1970
Moreland,4/17 Howson St,3055,12/1/2024,545000,2,5.9,1,1,0,59,1970
Moreland,141 Pearson St,3055,11/1/2024,,4,5.9,2,2,518,160,1980
Manningham,1/15 Allen St,3105,12/1/2024,860000,3,11.8,1,1,0,110,1999
Manningham,2/1 Colite St,3105,10/1/2024,599900,2,11.8,1,2,135,76,1970
Manningham,4/62 Manningham Rd,3105,10/1/2024,910000,4,11.8,2,2,190,133,2000
Manningham,22 Russell St,3105,12/1/2024,,3,11.8,2,3,709,143,1970
Manningham,4 Robinson Gr,3105,,1730000,5,11.8,4,4,564,185,1955
Manningham,1/54 Furneaux Gr,3105,10/1/2024,760000,5,11.8,2,2,411,,
Whitehorse,24 Andrews St,3125,12/1/2024,1591000,6,11.7,2,2,665,209,1950
Whitehorse,1/24 Daniel St,3125,10/1/2024,975000,3,11.7,2,2,267,150,2012
Whitehorse,1/10 Gillard St,3125,,870000,2,11.7,1,1,271,160,
Whitehorse,362 Burwood Hwy,3125,,1815000,2,11.7,1,1,698,196,1960
Monash,37 Haig St,3125,12/1/2024,1590000,3,11.7,2,4,862,179.3,1950
Whitehorse,46 Cumming St,3125,12/1/2024,1601000,4,11.7,2,1,863,165,
Whitehorse,19 Pearce St,3125,10/1/2024,1225000,5,11.7,1,2,633,182,1960
Boroondara,114 Through Rd,3124,10/1/2024,,3,7.8,1,2,643,116,
Boroondara,29 Mabel St,3124,10/1/2024,2216000,4,7.8,2,0,670,176,
Boroondara,21 Radnor St,3124,,2110000,4,7.8,1,3,572,150,
Boroondara,3/18 Regent St,3124,12/1/2024,,2,7.8,1,2,239,,
Boroondara,20 Crellin Gr,3124,10/1/2024,1900000,2,7.8,1,3,633,134.3,1960
Boroondara,72 Hunter Rd,3124,10/1/2024,1620000,3,7.8,2,2,575,155,2000
Boroondara,6 Kingsley St,3124,10/1/2024,3550000,4,7.8,2,1,790,251,
Boroondara,21 Avenue Rd,3124,,1905000,3,7.8,1,2,400,145,
Boroondara,30 Moorhouse St,3124,10/1/2024,2990000,4,7.8,2,2,742,280,1997
Boroondara,1/16 Dower St,3124,12/1/2024,835000,3,7.8,1,1,112,85,1960
Boroondara,49 Mangarra Rd,3126,10/1/2024,8000000,5,9,5,4,2079,464.3,
Boroondara,17 View St,3126,10/1/2024,3725000,3,9,2,2,857,250,
Yarra,235 Amess St,3054,12/1/2024,3450000,4,3.2,2,1,515,203,
Yarra,72 Pigdon St,3054,12/1/2024,1290000,2,3.2,1,0,119,76.77,
Yarra,271 Canning St,3054,,2450000,5,3.2,3,2,268,,
Glen Eira,2/60 Woornack Rd,3163,12/1/2024,635000,2,11.4,1,1,0,73,1980
Glen Eira,3/9 Poplar Gr,3163,11/1/2024,305000,1,11.4,1,1,0,46,1960
Glen Eira,88A Truganini Rd,3163,10/1/2024,,3,11.4,2,2,515,156,
Glen Eira,4/49 Coorigil Rd,3163,11/1/2024,945000,3,11.4,1,2,1103,100,1987
Glen Eira,2/13 Emily St,3163,12/1/2024,603000,2,11.4,1,1,2,,
Glen Eira,26 Railway Rd,3163,,1667000,4,11.4,2,2,615,193,
Glen Eira,4/5 Gnarwyn Rd,3163,12/1/2024,330000,1,11.4,1,1,0,46,1960
Glen Eira,1/4 Kokaribb Rd,3163,,577000,3,11.4,1,1,0,84,1965
Glen Eira,3/1015 Glen Huntly Rd,3162,12/1/2024,535000,2,8.9,1,1,0,,
Glen Eira,8/54 Narong Rd,3161,12/1/2024,305000,1,8.1,1,1,750,43,1965
Glen Eira,2/686 Inkerman Rd,3161,10/1/2024,575000,2,8.1,1,1,0,,1970
Glen Eira,14/378 Dandenong Rd,3161,10/1/2024,742500,2,8.1,2,1,0,85,2011
